product_category,product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_best_seller,is_sponsored,has_coupon,delivery_date,sustainability_tags,data_collected_at,discount_percentage
Other Electronics,4.8,3909,600,16.45,16.45,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:07,0
Other Electronics,4.7,151,50,1398,1398,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:07,0
Other Electronics,4.2,987,300,49.99,49.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:07,0
Other Electronics,4.5,1736,200,282.8,282.8,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:07,0
Other Electronics,4.7,1777,700,13.19,13.19,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:07,0
Other Electronics,4.7,17310,500,15,16.49,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:08,9.04
Other Electronics,4.3,3814,500,8.99,9.49,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:08,5.27
Other Electronics,4.6,681,600,12.95,12.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:08,0
Other Electronics,4.6,85,500,30.01,34.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:08,14.23
Other Electronics,4.7,5729,500,9.49,9.49,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 12:08,0
Other Electronics,4.7,768,400,50.59,50.59,No Badge,Organic,No Coupon,9/2/2025,,8/21/2025 12:08,0
